brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,max_power,seats,selling_price
Honda,7,69000.0,Dealer,Diesel,Manual,26.0,98.6,5,490000
Mahindra,5,130000.0,Individual,Diesel,Manual,15.4,120.0,7,864000
Mahindra,8,85000.0,Dealer,Diesel,Manual,16.0,140.0,7,480000
Maruti,2,3600.0,Dealer,Petrol,Automatic,20.52,81.8,5,575000
Maruti,2,5000.0,Individual,Petrol,Automatic,21.4,83.1,5,686000
Toyota,6,130000.0,Dealer,Diesel,Manual,12.99,100.0,7,780000
Audi,3,24000.0,Dealer,Diesel,Automatic,17.68,174.33,5,3490000
MG,2,28000.0,Dealer,Diesel,Manual,17.41,167.68,5,1699000
Maruti,2,44000.0,Individual,Diesel,Manual,28.4,74.0,5,800000
Maruti,3,10000.0,Individual,Petrol,Automatic,21.4,83.1,5,680000
Toyota,11,130000.0,Individual,Diesel,Manual,11.5,171.0,7,1200000
Toyota,9,130000.0,Dealer,Diesel,Manual,12.99,100.0,8,525000
Ford,2,22346.0,Dealer,Petrol,Manual,17.0,121.36,5,955000
Hyundai,9,120000.0,Individual,Diesel,Manual,21.9,90.0,5,350000
Maruti,1,1000.0,Dealer,Petrol,Manual,17.03,103.26,5,800000
Maruti,16,56700.0,Individual,Petrol,Manual,19.7,46.3,5,75000
Mahindra,6,130000.0,Individual,Diesel,Manual,16.0,140.0,7,825000
Mahindra,2,60000.0,Individual,Diesel,Manual,17.3,121.0,8,1476000
Honda,3,40000.0,Dealer,Petrol,Automatic,18.2,88.7,5,670000
Maruti,9,28000.0,Dealer,Petrol,Manual,19.7,46.3,5,180000
Hyundai,4,35000.0,Individual,Petrol,Manual,18.9,81.86,5,490000
Maruti,4,20000.0,Individual,Petrol,Manual,21.4,83.1,5,550000
Hyundai,7,40000.0,Individual,Petrol,Manual,20.36,78.9,5,350000
Toyota,2,35000.0,Individual,Diesel,Manual,13.68,147.8,8,1500000
Ford,9,74000.0,Dealer,Diesel,Manual,20.0,68.05,5,190000
Renault,7,46500.0,Individual,Diesel,Manual,20.45,83.8,5,460000
Maruti,2,8000.0,Dealer,Petrol,Automatic,21.21,81.8,5,650000
Maruti,5,120000.0,Individual,Diesel,Manual,28.09,88.5,5,700000
Maruti,4,34000.0,Individual,Petrol,Manual,20.4,81.8,5,455000
Maruti,7,54000.0,Dealer,Petrol,Manual,22.0,81.8,5,365000
Maruti,7,11275.0,Dealer,Petrol,Manual,19.1,85.8,5,470000
Toyota,3,35000.0,Dealer,Diesel,Automatic,12.9,174.5,7,2950000
Maruti,9,48000.0,Individual,Diesel,Manual,22.9,74.0,5,400000
Renault,6,68000.0,Dealer,Diesel,Manual,19.87,83.8,5,550000
Honda,2,23000.0,Dealer,Petrol,Automatic,13.9,130.2,5,1519000
Maruti,3,31500.0,Individual,Diesel,Automatic,28.4,74.02,5,740000
Honda,8,73000.0,Dealer,Diesel,Manual,25.8,98.6,5,325000
Hyundai,1,10000.0,Individual,Petrol,Automatic,20.7,81.86,5,600000
Honda,8,130000.0,Individual,Diesel,Manual,25.8,98.6,5,300000
Hyundai,11,30000.0,Individual,Petrol,Manual,20.36,78.9,5,300000
Maruti,5,83000.0,Dealer,CNG,Manual,26.6,58.16,5,345000
Mahindra,3,60000.0,Individual,Diesel,Manual,15.4,75.0,7,900000
Mahindra,5,83000.0,Dealer,Diesel,Manual,16.0,140.0,7,1025000
Isuzu,4,58132.0,Dealer,Diesel,Manual,12.4,134.0,5,1450000
Maruti,6,34000.0,Individual,Petrol,Manual,20.4,81.8,5,400000
Honda,7,45120.0,Dealer,Diesel,Manual,25.8,98.6,5,367000
Hyundai,2,15000.0,Individual,Petrol,Automatic,18.9,81.86,5,535000
Maruti,2,15000.0,Individual,Petrol,Manual,19.34,103.0,7,805000
MG,1,1000.0,Dealer,Petrol,Manual,15.81,141.0,5,1488000
Hyundai,9,64000.0,Individual,Petrol,Manual,20.36,78.9,5,250000
Mercedes-Benz,10,98000.0,Dealer,Diesel,Automatic,14.21,182.25,5,700000
Maruti,5,65000.0,Dealer,Diesel,Manual,24.3,88.5,5,675000
Maruti,6,84000.0,Dealer,Diesel,Manual,28.4,74.0,5,425000
Maruti,6,33000.0,Individual,Petrol,Manual,22.74,47.3,5,260000
Honda,5,55670.0,Dealer,Petrol,Manual,17.8,117.3,5,700000
Maruti,4,50000.0,Individual,Diesel,Manual,27.39,74.0,5,560000
Hyundai,15,130000.0,Individual,Diesel,Manual,16.8,110.0,5,155000
Porsche,5,47000.0,Dealer,Diesel,Automatic,15.15,182.25,5,5975000
Maruti,2,18000.0,Dealer,Petrol,Manual,19.01,103.26,7,800000
BMW,10,52420.0,Dealer,Diesel,Automatic,22.69,182.25,5,750000
Hyundai,6,10000.0,Individual,Petrol,Manual,18.9,82.0,5,350000
Toyota,5,40000.0,Individual,Diesel,Manual,13.68,147.8,8,1380000
Mahindra,6,50000.0,Individual,Diesel,Manual,15.4,120.0,7,1000000
Maruti,3,50000.0,Individual,Petrol,Manual,17.5,91.1,7,700000
Maruti,12,76963.0,Individual,Petrol,Manual,17.5,85.8,5,230000
BMW,5,52890.0,Dealer,Diesel,Automatic,18.12,182.25,5,2800000
Maruti,5,45000.0,Dealer,CNG,Manual,30.46,47.3,5,350000
Maruti,3,25000.0,Individual,Diesel,Manual,27.39,74.0,5,825000
Renault,3,10103.0,Dealer,Petrol,Manual,25.17,53.3,5,325000
BMW,7,24000.0,Dealer,Diesel,Automatic,17.05,182.25,5,1675000
Mahindra,7,47240.0,Dealer,Diesel,Manual,15.1,140.0,7,800000
Maruti,2,30000.0,Individual,Petrol,Manual,23.1,67.04,5,400000
Toyota,3,58000.0,Dealer,Diesel,Manual,13.68,147.51,7,1750000
Audi,8,65000.0,Dealer,Diesel,Automatic,16.55,147.51,5,1200000
Hyundai,6,35213.0,Dealer,Diesel,Manual,22.54,88.73,5,535000
Hyundai,6,35000.0,Individual,Petrol,Manual,18.9,82.0,5,356000
Mahindra,9,92000.0,Dealer,Diesel,Manual,16.0,140.0,7,550000
Maruti,3,34500.0,Dealer,CNG,Manual,21.94,61.7,5,360000
Maruti,4,50000.0,Individual,Diesel,Manual,24.52,88.5,7,700000
Hyundai,5,30000.0,Individual,Petrol,Manual,18.9,82.0,5,390000
Toyota,9,51000.0,Dealer,Diesel,Automatic,12.55,168.7,7,1245000
Mahindra,4,60000.0,Individual,Diesel,Automatic,16.0,140.0,7,1150000
Maruti,10,83000.0,Dealer,Petrol,Manual,18.9,67.1,5,180000
Skoda,7,70000.0,Dealer,Petrol,Manual,15.0,103.52,5,425000
Ford,2,50000.0,Individual,Petrol,Manual,19.0,94.68,5,650000
Maruti,9,60000.0,Individual,Diesel,Manual,22.9,74.0,5,400000
Honda,12,51000.0,Dealer,Petrol,Manual,17.0,118.0,5,275000
Maruti,10,40000.0,Individual,Petrol,Manual,19.7,46.3,5,170000
Skoda,11,100000.0,Individual,Petrol,Manual,13.14,157.8,5,235000
Mercedes-Benz,10,130000.0,Individual,Diesel,Automatic,14.84,170.0,5,700000
Maruti,7,70000.0,Individual,Petrol,Manual,23.95,67.05,5,250000
Maruti,8,70000.0,Individual,Petrol,Manual,18.6,85.8,5,350000
Hyundai,5,50000.0,Individual,Petrol,Manual,18.6,81.83,5,480000
Maruti,4,30000.0,Dealer,Petrol,Automatic,21.21,81.8,5,690000
Maruti,6,60000.0,Individual,Diesel,Manual,26.21,88.5,5,670000
Maruti,10,50000.0,Individual,Petrol,Manual,20.92,67.1,5,250000
Mahindra,4,42000.0,Dealer,Diesel,Manual,15.4,75.0,7,935000
Hyundai,2,15000.0,Individual,Petrol,Manual,17.0,121.3,5,1030000
Maruti,16,33650.0,Individual,Petrol,Manual,18.9,67.1,5,110000
Hyundai,6,35000.0,Individual,Petrol,Manual,18.6,81.83,5,470000
Maruti,6,30000.0,Individual,Petrol,Manual,20.4,81.8,5,370000
Maruti,3,100000.0,Individual,Petrol,Automatic,23.1,67.04,5,450000
Maruti,5,58000.0,Dealer,CNG,Manual,26.2,58.2,5,275000
Maruti,2,4000.0,Individual,Petrol,Automatic,21.21,81.8,5,731000
Maruti,5,60000.0,Individual,Petrol,Manual,20.51,67.04,5,380000
Tata,3,60000.0,Individual,Diesel,Manual,21.5,108.5,5,900000
Honda,5,34000.0,Dealer,Petrol,Manual,18.0,86.7,5,500000
Datsun,4,42000.0,Individual,Petrol,Manual,20.63,67.06,5,330000
Tata,3,60000.0,Individual,Diesel,Manual,17.6,153.86,7,1400000
Hyundai,8,80000.0,Individual,Diesel,Manual,22.32,126.3,5,540000
Mahindra,13,120000.0,Individual,Diesel,Manual,13.6,63.0,7,375000
Toyota,5,50000.0,Dealer,Petrol,Automatic,10.26,163.7,7,2600000
Ford,5,35200.0,Dealer,Petrol,Automatic,14.7,120.69,5,725000
Hyundai,1,3700.0,Trustmark Dealer,Petrol,Manual,18.6,81.86,5,765000
Maruti,5,25000.0,Individual,Petrol,Manual,20.51,67.04,5,380000
Toyota,4,64000.0,Dealer,Diesel,Automatic,12.9,174.5,7,2625000
Mahindra,8,50000.0,Dealer,Diesel,Manual,15.1,140.0,7,621000
Maruti,2,15000.0,Individual,Petrol,Manual,21.21,81.8,5,600000
Mahindra,2,30000.0,Individual,Petrol,Manual,17.0,110.0,5,1130000
Maruti,1,35000.0,Individual,Petrol,Manual,21.21,81.8,5,670000
Ford,4,62876.0,Dealer,Diesel,Automatic,10.91,182.25,7,2875000
Honda,6,70000.0,Individual,Diesel,Manual,25.8,98.6,5,350000
Maruti,6,84003.0,Individual,Diesel,Manual,26.59,74.0,5,530000
Mahindra,4,55000.0,Dealer,Diesel,Manual,16.55,105.0,6,850000
Maruti,5,42000.0,Dealer,CNG,Manual,33.44,40.3,4,260000
Maruti,8,31000.0,Dealer,Petrol,Manual,20.92,67.1,5,230000
Ford,8,80000.0,Dealer,Diesel,Manual,22.7,89.84,5,475000
Tata,2,6000.0,Individual,Petrol,Manual,17.0,108.5,5,750000
Land Rover,2,12000.0,Dealer,Diesel,Automatic,12.63,147.5,5,4000000
Skoda,8,65000.0,Dealer,Diesel,Manual,17.2,138.1,5,499000
Honda,4,30000.0,Dealer,Petrol,Manual,18.7,88.7,5,525000
Hyundai,7,10000.0,Individual,Petrol,Manual,18.6,81.83,5,535000
Maruti,5,62150.0,Dealer,Petrol,Manual,23.26,88.5,5,485000
Mahindra,6,47300.0,Dealer,Diesel,Manual,15.1,140.0,7,745000
Ford,6,63000.0,Dealer,Diesel,Manual,25.83,99.0,5,475000
Hyundai,7,80000.0,Individual,Diesel,Manual,24.0,70.0,5,300000
Volvo,5,20400.0,Dealer,Diesel,Automatic,18.0,182.25,5,3650000
Maruti,5,71000.0,Dealer,Petrol,Manual,24.7,47.3,5,299000
Maruti,4,52000.0,Dealer,Diesel,Manual,24.52,88.5,7,695000
Hyundai,8,70000.0,Individual,Petrol,Manual,18.5,82.85,5,400000
Hyundai,1,20000.0,Individual,Petrol,Manual,20.7,81.86,5,650000
Hyundai,6,70000.0,Individual,Diesel,Manual,24.0,70.0,5,455000
Maruti,13,100000.0,Individual,Petrol,Manual,18.9,67.0,5,150000
Honda,3,50000.0,Individual,Petrol,Manual,17.8,86.7,5,550000
Hyundai,6,67000.0,Dealer,Diesel,Manual,22.54,88.73,5,500000
Hyundai,8,70000.0,Dealer,Diesel,Manual,22.32,126.3,5,365000
Honda,2,21100.0,Dealer,Petrol,Automatic,18.1,88.7,5,775000
Hyundai,6,50000.0,Individual,Petrol,Manual,18.9,82.0,5,310000
Hyundai,2,27594.0,Trustmark Dealer,Petrol,Manual,18.27,118.35,5,995000
Hyundai,9,70000.0,Individual,Petrol,Manual,19.81,68.05,5,190000
Toyota,5,37000.0,Dealer,Diesel,Automatic,11.36,171.5,7,1575000
Honda,2,25000.0,Individual,Petrol,Manual,17.5,88.7,5,906000
Ford,4,35000.0,Individual,Diesel,Manual,23.0,98.96,5,785000
Maruti,10,11266.0,Dealer,Petrol,Manual,20.92,67.1,5,235000
Maruti,2,12005.0,Dealer,Petrol,Automatic,17.99,103.2,6,1200000
Mahindra,8,80000.0,Individual,Diesel,Manual,15.96,62.1,7,470000
Honda,10,119000.0,Individual,Petrol,Manual,17.0,118.0,5,400000
Kia,1,3500.0,Dealer,Petrol,Automatic,16.8,113.4,5,1490000
Maruti,2,11000.0,Dealer,Petrol,Manual,21.4,83.1,5,535000
Skoda,5,47612.0,Dealer,Diesel,Manual,21.13,108.6,5,590000
Renault,5,41000.0,Individual,Petrol,Manual,25.17,53.3,5,235000
Hyundai,2,21000.0,Dealer,Petrol,Manual,15.8,121.3,5,1250000
Maruti,6,120000.0,Individual,Petrol,Manual,20.51,67.04,5,300000
BMW,2,22450.0,Dealer,Diesel,Automatic,20.68,182.25,5,3011000
Maruti,1,10000.0,Individual,Petrol,Manual,21.21,81.8,5,615000
Renault,5,50000.0,Individual,Petrol,Manual,25.17,53.3,5,250000
Mahindra,6,42000.0,Dealer,Diesel,Manual,16.0,140.0,7,925000
Maruti,2,14000.0,Dealer,Diesel,Manual,19.3,73.9,5,725000
Renault,3,10000.0,Individual,Petrol,Manual,23.01,67.0,5,350000
Maruti,4,70000.0,Individual,Petrol,Manual,20.51,67.04,5,360000
Honda,6,70000.0,Individual,Diesel,Manual,25.1,98.6,5,700000
Mahindra,3,50000.0,Individual,Diesel,Automatic,15.1,152.87,7,1300000
Volkswagen,10,64471.0,Dealer,Petrol,Manual,15.26,103.5,5,285000
Maruti,17,50000.0,Individual,Petrol,Manual,18.9,67.1,5,62000
Maruti,3,20000.0,Individual,Petrol,Automatic,20.89,81.8,5,550000
Honda,4,33869.0,Dealer,Petrol,Manual,17.8,86.7,5,527000
Mahindra,9,63497.0,Individual,Diesel,Manual,15.96,62.1,7,396000
Maruti,7,70000.0,Individual,Petrol,Manual,19.1,85.8,5,384000
Hyundai,12,67000.0,Individual,Petrol,Manual,20.36,78.9,5,210000
Maruti,6,50000.0,Individual,Diesel,Manual,25.2,74.0,5,500000
Datsun,3,20000.0,Individual,Petrol,Manual,22.7,53.64,5,210000
Hyundai,9,57000.0,Dealer,Petrol,Manual,17.01,121.3,5,425000
Mahindra,10,30000.0,Individual,Diesel,Manual,13.6,63.0,7,425000
Maruti,3,80000.0,Individual,Diesel,Automatic,28.4,74.02,5,495000
Maruti,5,50000.0,Individual,Petrol,Manual,24.7,47.3,5,220000
Tata,10,130000.0,Individual,Diesel,Manual,11.57,138.1,7,218000
Mahindra,3,60000.0,Individual,Diesel,Manual,15.96,62.1,7,750000
Maruti,4,60000.0,Dealer,Petrol,Automatic,19.12,91.1,5,715000
Audi,7,21000.0,Dealer,Diesel,Automatic,17.68,174.33,5,1800000
Maruti,1,5000.0,Individual,Petrol,Manual,22.05,47.3,5,350000
Renault,2,25000.0,Individual,Petrol,Manual,25.17,53.3,5,300000
Maruti,11,100000.0,Individual,Petrol,Manual,20.92,67.1,5,168000
Land Rover,9,130000.0,Individual,Diesel,Automatic,11.8,182.25,7,2500000
Mercedes-Benz,9,86500.0,Dealer,Diesel,Automatic,14.21,182.25,5,1400000
Maruti,9,120000.0,Individual,Diesel,Manual,19.3,73.9,5,350000
Hyundai,8,76300.0,Individual,Diesel,Manual,22.32,126.32,5,480000
Renault,2,10000.0,Individual,Petrol,Automatic,24.04,67.0,5,400000
Hyundai,2,36000.0,Dealer,Petrol,Manual,18.9,81.86,5,495000
Mahindra,5,26000.0,Individual,Petrol,Manual,18.15,82.0,6,420000
Maruti,3,100000.0,Individual,Diesel,Manual,23.4,74.0,5,531000
Ford,2,4000.0,Individual,Petrol,Manual,17.0,121.36,5,800000
Maruti,6,86000.0,Individual,Diesel,Manual,26.59,74.0,5,550000
Volkswagen,9,81000.0,Dealer,Diesel,Manual,20.54,103.6,5,465000
Maruti,9,41321.0,Dealer,Petrol,Manual,19.7,46.3,5,185000
Mahindra,10,46000.0,Individual,Diesel,Manual,13.6,63.0,7,340000
Honda,12,75000.0,Dealer,Petrol,Manual,16.9,100.0,5,340000
Maruti,12,113000.0,Dealer,Petrol,Manual,21.79,67.05,5,135000
Hyundai,3,15000.0,Dealer,Diesel,Automatic,19.08,126.2,5,1225000
Honda,6,16942.0,Dealer,Petrol,Manual,18.0,86.7,5,439000
Honda,5,29484.0,Dealer,Petrol,Manual,18.7,88.7,5,465000
Maruti,6,84405.0,Individual,Diesel,Manual,26.59,74.0,5,530000
Maruti,4,30000.0,Individual,Petrol,Manual,21.21,81.8,5,650000
Maruti,4,14838.0,Individual,Petrol,Manual,22.0,81.8,5,525000
Honda,3,31318.0,Trustmark Dealer,Petrol,Manual,17.8,117.3,5,885000
Maruti,14,63000.0,Dealer,Petrol,Manual,21.79,67.05,5,120000
Toyota,9,120000.0,Individual,Diesel,Manual,12.99,100.0,7,860000
Maruti,5,50000.0,Individual,Diesel,Manual,24.3,88.5,5,810000
Maruti,9,74600.0,Individual,Diesel,Manual,19.3,73.9,5,410000
Tata,12,80000.0,Individual,Diesel,Manual,13.93,138.1,7,175000
Maruti,6,66000.0,Dealer,Petrol,Manual,20.85,83.14,5,400000
Honda,3,31543.0,Dealer,Petrol,Manual,16.8,116.3,5,875000
Toyota,3,80000.0,Individual,Diesel,Manual,13.68,147.8,8,1350000
Maruti,7,60000.0,Individual,Diesel,Manual,25.2,74.0,5,450000
Honda,6,50000.0,Individual,Diesel,Manual,25.1,98.6,5,700000
Audi,8,28000.0,Dealer,Diesel,Automatic,12.07,182.25,7,2650000
Maruti,9,60000.0,Individual,Petrol,Manual,17.5,85.8,5,350000
Maruti,3,18000.0,Individual,Petrol,Manual,21.63,67.0,5,460000
Maruti,10,35000.0,Individual,Petrol,Manual,20.92,67.1,5,220000
Hyundai,4,48000.0,Dealer,Diesel,Manual,19.67,126.2,5,990000
Mahindra,5,50000.0,Individual,Diesel,Manual,15.4,120.0,7,950000
Mahindra,9,120000.0,Individual,Diesel,Manual,15.96,62.1,7,460000
Maruti,9,20000.0,Individual,CNG,Manual,15.1,73.0,5,220000
Mahindra,3,50000.0,Individual,Diesel,Manual,16.55,105.0,6,900000
Volkswagen,6,53837.0,Dealer,Petrol,Automatic,16.93,103.2,5,575000
Toyota,6,48000.0,Dealer,Diesel,Automatic,12.55,168.5,7,1930000
Maruti,8,32000.0,Individual,Petrol,Manual,18.6,85.8,5,475000
Renault,1,1784.0,Dealer,Petrol,Manual,20.0,71.0,7,660000
BMW,10,98955.0,Dealer,Diesel,Automatic,13.2,170.0,5,575000
Toyota,8,52000.0,Dealer,Diesel,Manual,12.99,100.0,7,625000
Hyundai,3,39000.0,Dealer,Petrol,Automatic,13.0,121.3,5,1250000
Mahindra,5,78000.0,Dealer,Diesel,Manual,25.32,77.0,6,425000
Datsun,5,58000.0,Individual,Petrol,Manual,19.44,67.0,7,460000
Audi,3,34500.0,Individual,Diesel,Automatic,18.25,182.25,5,3000000
Volkswagen,11,60000.0,Individual,Petrol,Manual,16.47,73.9,5,200000
Maruti,8,76000.0,Dealer,Petrol,Manual,20.92,67.1,5,211000
Maruti,6,51000.0,Individual,Diesel,Manual,20.77,88.76,7,600000
BMW,7,23746.0,Dealer,Diesel,Automatic,22.69,182.25,5,1600000
Maruti,10,55780.0,Dealer,Petrol,Manual,20.92,67.1,5,220000
Mahindra,4,100000.0,Individual,Diesel,Manual,15.4,120.0,7,880000
Hyundai,9,73000.0,Dealer,Petrol,Manual,19.81,68.05,5,240000
Mahindra,4,20000.0,Individual,Diesel,Manual,15.4,75.0,7,800000
Tata,4,42000.0,Dealer,Diesel,Manual,27.28,69.0,5,435000
Maruti,14,52235.0,Dealer,Petrol,Manual,19.7,46.3,5,110000
Renault,7,56000.0,Dealer,Diesel,Manual,20.45,83.8,5,450000
Maruti,9,37000.0,Dealer,Petrol,Manual,20.92,67.1,5,250000
Maruti,8,70000.0,Individual,Diesel,Manual,23.4,74.0,5,385000
Maruti,8,130000.0,Individual,Diesel,Manual,23.4,74.0,5,400000
Maruti,3,22000.0,Individual,CNG,Manual,21.94,61.7,5,480000
Honda,6,41604.0,Trustmark Dealer,Petrol,Manual,18.0,86.7,5,400000
Maruti,4,70000.0,Dealer,Diesel,Manual,26.32,93.87,5,650000
Jaguar,8,30150.0,Dealer,Diesel,Automatic,16.36,182.25,5,2011000
Ford,4,39884.0,Dealer,Diesel,Manual,23.0,98.96,5,880000
Datsun,4,40000.0,Dealer,Petrol,Manual,22.5,67.0,5,295000
Mahindra,6,27000.0,Individual,Diesel,Manual,16.55,105.0,6,800000
Hyundai,12,67000.0,Dealer,Petrol,Manual,19.81,68.05,5,150000
Honda,3,25000.0,Individual,Petrol,Automatic,18.1,88.7,5,550000
Toyota,7,50000.0,Individual,Diesel,Manual,13.0,168.5,7,2000000
Honda,8,75000.0,Dealer,Diesel,Manual,25.8,98.6,5,325000
Mahindra,7,80000.0,Individual,Diesel,Manual,12.05,120.0,8,555000
Ford,6,58000.0,Dealer,Diesel,Manual,23.0,98.96,5,570000
Renault,3,22000.0,Individual,Petrol,Manual,23.01,67.0,5,306000
Maruti,5,62000.0,Dealer,Petrol,Automatic,23.1,67.04,5,415000
Toyota,3,28000.0,Dealer,Diesel,Automatic,12.9,174.5,7,3200000
Maruti,9,41000.0,Dealer,Petrol,Manual,18.6,85.8,5,300000
Maruti,9,65000.0,Dealer,Diesel,Manual,20.77,88.76,7,430000
Maruti,5,10000.0,Individual,Petrol,Manual,23.95,67.05,5,315000
Honda,7,55000.0,Dealer,Diesel,Manual,26.0,98.6,5,549000
Maruti,5,47000.0,Dealer,Petrol,Manual,22.0,81.8,5,475000
Honda,7,130000.0,Individual,Diesel,Manual,26.0,98.6,5,410000
Maruti,5,20500.0,Dealer,Petrol,Automatic,19.12,91.1,5,795000
Hyundai,5,30000.0,Individual,Diesel,Manual,22.54,88.73,5,820000
Mahindra,9,32208.0,Dealer,Diesel,Manual,14.0,75.0,8,625000
Datsun,3,68000.0,Individual,Petrol,Manual,19.83,67.0,5,370000
Maruti,7,90000.0,Individual,Diesel,Manual,25.2,74.0,5,350000
Lexus,4,34000.0,Dealer,Petrol,Automatic,22.37,182.25,5,4100000
Maruti,2,14499.0,Trustmark Dealer,Petrol,Manual,22.0,81.8,5,535000
Hyundai,2,34000.0,Dealer,Petrol,Automatic,18.15,118.35,5,1050000
Tata,5,17500.0,Individual,Diesel,Manual,27.28,69.0,5,400000
Maruti,6,39900.0,Dealer,CNG,Manual,15.1,73.0,5,275000
Maruti,16,120000.0,Individual,Petrol,Manual,19.7,46.3,5,95000
Jeep,4,40000.0,Dealer,Petrol,Automatic,9.5,182.25,5,4875000
Maruti,8,90000.0,Individual,Diesel,Manual,23.4,74.0,5,400000
Maruti,16,40000.0,Individual,Petrol,Manual,19.7,46.3,5,121000
Maruti,7,40000.0,Individual,Petrol,Manual,19.1,85.8,5,550000
Hyundai,3,10000.0,Individual,Petrol,Manual,18.9,81.86,5,510000
Maruti,3,10000.0,Individual,Petrol,Automatic,21.4,83.1,5,800000
Maruti,2,30000.0,Individual,Petrol,Manual,21.21,81.8,5,592000
Honda,2,4717.0,Dealer,Petrol,Automatic,19.0,88.76,5,785000
Maruti,5,30000.0,Individual,Petrol,Manual,20.73,91.1,5,625000
Ford,7,130000.0,Individual,Diesel,Manual,22.7,89.84,5,470000
Maruti,4,90000.0,Individual,Diesel,Manual,28.4,74.0,5,620000
Honda,7,100000.0,Individual,Diesel,Manual,26.0,98.6,5,570000
Toyota,2,46000.0,Dealer,Diesel,Automatic,11.36,171.5,7,1811000
Toyota,5,32000.0,Individual,Petrol,Automatic,19.16,182.25,5,2300000
Hyundai,3,71000.0,Individual,Diesel,Manual,19.67,126.2,5,1100000
Ford,6,61000.0,Dealer,Petrol,Manual,15.8,110.0,5,525000
Honda,9,58000.0,Dealer,Petrol,Manual,16.7,88.8,5,320000
Honda,5,23000.0,Dealer,Diesel,Manual,27.3,98.6,5,525000
Maruti,6,20000.0,Individual,Petrol,Manual,23.95,67.05,5,275000
Hyundai,8,56000.0,Dealer,Diesel,Automatic,19.5,126.24,5,590000
Maruti,5,33000.0,Dealer,Diesel,Manual,27.39,74.0,5,510000
Mahindra,9,100000.0,Dealer,Diesel,Manual,15.1,140.0,7,585000
Hyundai,10,130000.0,Individual,Petrol,Manual,17.92,62.1,5,150000
Maruti,7,60000.0,Individual,Diesel,Manual,23.4,74.0,5,400000
Honda,5,70333.0,Dealer,Petrol,Manual,17.8,117.3,5,700000
Hyundai,4,90000.0,Individual,Petrol,Manual,18.6,81.83,5,500000
Toyota,9,25000.0,Individual,Diesel,Manual,12.99,100.0,8,1050000
Maruti,5,120000.0,Individual,Diesel,Manual,26.59,74.0,5,568000
Toyota,2,5000.0,Individual,Petrol,Automatic,17.8,105.5,5,1000000
Mahindra,3,39000.0,Dealer,Diesel,Manual,16.36,140.0,7,1275000
Hyundai,6,25000.0,Individual,Petrol,Manual,18.6,81.83,5,475000
Skoda,10,92000.0,Individual,Petrol,Manual,13.14,157.8,5,350000
Volkswagen,7,51000.0,Dealer,Diesel,Manual,20.14,88.8,5,395000
BMW,9,54000.0,Dealer,Diesel,Automatic,19.62,182.25,5,825000
Tata,4,35000.0,Individual,Diesel,Manual,27.28,69.0,5,450000
Maruti,3,24000.0,Dealer,Petrol,Manual,21.63,67.04,5,495000
Renault,8,70000.0,Individual,Diesel,Manual,19.01,108.45,5,500000
Mahindra,6,130000.0,Individual,Diesel,Manual,15.4,120.0,7,900000
Toyota,8,130000.0,Individual,Diesel,Manual,12.99,100.6,8,700000
Maruti,4,36000.0,Dealer,Diesel,Manual,24.3,88.5,5,710000
Tata,3,110000.0,Individual,Petrol,Manual,23.84,84.0,5,400000
Tata,4,1000.0,Individual,Petrol,Manual,23.84,84.0,5,470000
Maruti,3,24525.0,Dealer,Diesel,Manual,24.3,88.5,5,795000
Honda,4,32440.0,Individual,Petrol,Manual,17.4,117.6,5,785000
Hyundai,10,70000.0,Individual,Petrol,Manual,19.81,68.05,5,250000
Datsun,3,30000.0,Individual,Petrol,Manual,22.5,67.0,5,270000
Volkswagen,3,23268.0,Individual,Diesel,Manual,22.27,108.6,5,914000
Maruti,8,67000.0,Dealer,CNG,Manual,32.52,58.33,5,260000
Renault,6,130000.0,Individual,Diesel,Manual,20.45,83.8,5,550000
Toyota,2,25000.0,Dealer,Diesel,Automatic,11.36,171.5,7,2225000
Maruti,3,50000.0,Individual,Petrol,Manual,21.21,81.8,5,540000
Mahindra,5,40000.0,Individual,Diesel,Manual,16.55,105.0,6,620000
Audi,7,56000.0,Dealer,Diesel,Automatic,16.55,147.51,5,1550000
Honda,10,60000.0,Dealer,Petrol,Manual,17.0,118.0,5,350000
Maruti,5,10000.0,Individual,Petrol,Manual,23.95,67.05,5,300000
Honda,7,110000.0,Individual,Diesel,Manual,25.1,98.6,5,550000
Mahindra,2,30000.0,Individual,Diesel,Manual,16.36,140.0,7,1270000
Maruti,2,20000.0,Individual,Petrol,Manual,19.34,103.0,7,740000
Mercedes-Benz,7,89000.0,Dealer,Diesel,Automatic,11.3,182.25,7,3450000
Tata,3,15000.0,Individual,Petrol,Manual,23.84,84.0,5,450000
Hyundai,4,15000.0,Individual,Petrol,Automatic,15.74,121.3,5,750000
Maruti,6,90000.0,Individual,Diesel,Manual,25.2,74.0,5,520000
Maruti,8,73695.0,Trustmark Dealer,Petrol,Manual,18.6,85.8,5,345000
Hyundai,12,100000.0,Individual,Petrol,Manual,19.81,68.05,5,215000
Hyundai,11,10000.0,Individual,Petrol,Manual,16.2,103.2,5,370000
Maruti,7,14971.0,Trustmark Dealer,Petrol,Manual,22.74,47.3,5,230000
Honda,2,16000.0,Dealer,Petrol,Manual,17.4,117.6,5,1075000
Mahindra,6,50000.0,Individual,Diesel,Manual,15.96,62.1,7,550000
